,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year;
169486,13918,0.99,['Jacob David'],0.42100000000000004,175093,0.102,0,6GsOj1QAdG1XIhbFilnj77,0.904,7,0.0868,-25.999000000000002,0,Judith,55,2015-10-16,0.0361,110.995,0.3,2015;
169487,13919,0.862,['Daniel Caesar'],0.191,88916,0.314,0,3XlzpaHje8MlpaGe8twgr7,2.57e-06,9,0.171,-10.949000000000002,0,A Cappella,53,2015-11-12,0.0347,70.03,0.121,2015;
169488,13920,0.68,['Alabama Shakes'],0.381,257920,0.599,0,4KyABIdjDKix5Ld0jFeATw,0.0187,8,0.136,-6.051,1,Dunes,48,2015-04-21,0.0417,76.579,0.396,2015;
169489,13921,0.9440000000000001,['Baby Lullaby Academy'],0.292,77244,0.0016699999999999998,0,00VTfUwDgbzKDirC6PZwZX,7.219999999999999e-05,3,0.11900000000000001,-43.147,1,Calm Piano Music for Sleeping Baby,56,2015-11-24,0.0448,73.819,0.359,2015;
169490,13922,0.00235,['The Neighbourhood'],0.442,184173,0.652,0,7xrwGUa11hnnxXWeTIzcHf,1.06e-06,11,0.5,-8.636000000000001,0,Ferrari,56,2015-10-30,0.0405,75.57600000000002,0.18,2015;
169491,13923,0.00607,['Fall Out Boy'],0.66,203413,0.9440000000000001,0,4vC4nKK6bk9pYEVOU4EIbA,0.27,2,0.823,-3.6919999999999997,1,Favorite Record,54,2015-01-20,0.0522,127.02,0.684,2015;
169492,13924,0.0955,['George Strait'],0.447,209733,0.722,0,23WjeJQCrtKxvf6u3OAxH1,0.0,7,0.33799999999999997,-5.558,1,Take Me To Texas,49,2015-09-25,0.0367,148.127,0.457,2015;
169493,13925,0.578,['Ghostemane'],0.86,148939,0.524,1,6rF4PCqJq0p4MAWgecwfIl,0.96,11,0.0993,-4.698,1,Caligula,55,2015-09-16,0.0729,114.946,0.142,2015;
169494,13926,0.151,['WALK THE MOON'],0.82,193987,0.615,0,3Xzog9enTvbsc0G7G9M58D,0.0,0,0.204,-4.548,1,Shut Up and Dance - Live Acoustic - 2015,62,2015-09-04,0.0466,129.874,0.768,2015;
169495,13927,0.977,['Teen Suicide'],0.414,163921,0.289,0,39fwHsbCRaprD5BiMqa3gd,0.461,7,0.138,-13.545,1,everything is going to hell,53,2015-10-07,0.027999999999999997,103.76299999999999,0.168,2015;
"169496,13928,0.794,""['Leonardo Aguilar', 'Ángela Aguilar', 'Majo Aguilar']"",0.631,250671,0.39299999999999996,0,1N1CJ0PkWvsK2Rd7JqtlJV,0.0,7,0.358,-4.7810000000000015,1,Lo Busqué,63,2015-08-18,0.0265,132.183,0.391,2015";
169497,13929,0.6609999999999999,['The Palms'],0.61,230950,0.519,1,3869c1bl5bJqdD3cyDw8hh,3.87e-06,10,0.109,-6.819,0,Push Off,58,2015-12-12,0.0387,78.006,0.193,2015;
"169498,13930,0.308,""['Big Sean', 'Kanye West']"",0.815,224387,0.738,1,30CZcZ0NpTXjVJJa5X5nwf,0.0,5,0.275,-4.395,0,All Your Fault,51,2015-02-24,0.214,100.095,0.547,2015";
169499,13931,0.141,['Kacey Musgraves'],0.644,214987,0.643,0,43xanDcfSBWuURZCWbItzf,1.3e-06,6,0.10099999999999999,-7.2410000000000005,1,Dime Store Cowgirl,50,2015-06-23,0.0275,99.96700000000001,0.606,2015;
169500,13932,0.000909,['Pop Evil'],0.624,198542,0.897,0,3Kx5jExpVW2thrwwa83Izf,0.0,7,0.0834,-5.778,0,Take It All,53,2015-08-21,0.0453,109.971,0.607,2015;
"169501,13933,0.927,['Natural White Noise Relaxation'],0.19699999999999998,131400,0.995,0,4W3laF1TrIo8AZa41ncSpG,0.73,2,0.8170000000000001,-21.273000000000003,1,""Constant White Noise: Relaxing Cascade, Distant Rivers for Infants and Toddlers"",60,2015-02-19,0.0613,62.245,1e-05,2015";
169502,13934,0.221,['Turnover'],0.316,193911,0.8590000000000001,0,6asiqDcVfxLVGah08wOnGQ,0.15,2,0.102,-6.982,1,Take My Head,51,2015-09-04,0.0358,160.925,0.355,2015;
169503,13935,0.99,['Baby Lullaby Academy'],0.517,155220,0.003820000000000001,0,7eP2WuhwRgLFDCmOGdrgHc,0.938,6,0.0856,-38.111999999999995,1,Canon in D,55,2015-11-24,0.0454,69.992,0.141,2015;
169504,13936,0.40399999999999997,['Fat Night'],0.792,222321,0.657,0,6UJThOHpnTSWu583jJ4dbo,1.0199999999999999e-05,2,0.31,-7.181,1,Sun Go Down,54,2015-10-19,0.0281,111.99799999999999,0.755,2015;
169505,13937,0.8740000000000001,['Molly Kate Kestner'],0.465,357154,0.153,0,6XmOSwXQGSOFNOL82jei5L,0.0,6,0.11699999999999999,-8.85,1,His Daughter,53,2015-08-21,0.0708,168.938,0.262,2015;
169506,13938,0.0181,['CHVRCHES'],0.41700000000000004,237483,0.6970000000000001,0,6CjbLEPcubhGJAlAQAruvo,0.00011,2,0.141,-7.095,1,Leave a Trace,50,2015-09-25,0.11599999999999999,99.87200000000001,0.198,2015;
169507,13939,0.595,['Petit Biscuit'],0.772,273162,0.745,0,4p1NHiFP4PfV7eW1183Ej9,0.87,11,0.11699999999999999,-10.193999999999999,1,Alone,58,2015-05-18,0.0405,116.014,0.166,2015;
169508,13940,0.32799999999999996,['Old Dominion'],0.73,188160,0.826,0,3nC688MXGnFDAcL3lU1Ray,1.86e-06,8,0.0725,-4.33,1,Crazy Beautiful Sexy,50,2015-11-06,0.0371,96.97399999999999,0.871,2015;
169509,13941,0.155,['Lil Uzi Vert'],0.485,235989,0.662,1,6EFryfyWOobzFCBDB9qbrz,0.0,9,0.11900000000000001,-5.1720000000000015,1,Safe House,51,2015-12-18,0.243,104.71700000000001,0.287,2015;
169510,13942,0.0667,['Silversun Pickups'],0.693,229013,0.586,0,127qrKbnyZCYnn158P80op,0.0133,6,0.36200000000000004,-7.4179999999999975,1,Circadian Rhythm (Last Dance),49,2015-09-25,0.0324,127.96700000000001,0.45899999999999996,2015;
169511,13943,0.319,['Kip Moore'],0.688,136013,0.8740000000000001,0,15bIuGUsLwF0gxI48HKoEd,0.0,7,0.0792,-5.388999999999999,1,I'm To Blame,51,2015-08-21,0.042,89.90899999999998,0.8240000000000001,2015;
169512,13944,0.976,['Baby Lullaby Academy'],0.39399999999999996,108539,0.038,0,3qjtWuQbKnLt1nd6N1lD0Q,0.955,0,0.0821,-21.753,1,Calm Music for Baby with Relaxing Sounds of Ocean Waves,58,2015-05-14,0.0561,99.32,0.424,2015;
169513,13945,0.00038700000000000003,['Different Heaven'],0.745,168760,0.905,0,6ULbkJ16YabZNdJMHsIVmE,0.14800000000000002,6,0.0699,-5.182,0,Nekozilla,62,2015-07-31,0.0473,128.031,0.37799999999999995,2015;
169514,13946,0.00379,['Like Moths To Flames'],0.524,220202,0.997,0,1JhNaEvVubRXy3wnOv10Ic,0.0,6,0.24100000000000002,-1.3940000000000001,1,Bury Your Pain,51,2015-04-06,0.107,129.965,0.371,2015;
169515,13947,0.000145,['Disturbed'],0.579,237347,0.973,0,4YDdWcdzHhLDZ5d1j9nRaJ,0.0567,5,0.226,-2.1519999999999997,0,Open Your Eyes,56,2015-08-15,0.09,116.025,0.677,2015;
169516,13948,0.664,['The Walters'],0.747,151683,0.42200000000000004,0,70QqoQ3krRFUHfEzit7vjT,0.00277,7,0.392,-10.008,1,Goodbye Baby,53,2015-10-20,0.0294,111.141,0.595,2015;
169517,13949,0.0153,['Shawn Mendes'],0.594,206880,0.754,0,5t4B1kAlCD13YY9poph0Mg,0.0,1,0.0486,-6.684,1,Stitches,55,2015-11-20,0.11,73.184,0.74,2015;
169518,13950,0.818,['William Jacobs'],0.7070000000000001,114958,0.272,0,79VupVk4BWNqYcfXe5oVOh,9.67e-05,7,0.36200000000000004,-10.7,1,Krusty Krab Spongebob Trap Remix Vine Theme,57,2015-07-17,0.494,108.274,0.985,2015;
169519,13951,3.65e-05,['Slayer'],0.4,199867,0.9940000000000001,1,6W2KBpMMXW17r7dPyqi8Iu,0.09699999999999999,8,0.145,-7.34,0,Repentless,56,2015-09-11,0.0625,104.134,0.253,2015;
169520,13952,0.977,['Baby Lullaby Academy'],0.282,107363,0.446,0,0VRGvi1QvvaamcL9ZefjRK,0.894,7,0.138,-17.942999999999994,1,Rock a Bye Baby with Relaxing Ocean Waves for Baby Sleep,58,2015-05-14,0.0827,86.368,0.151,2015;
"169521,13953,0.0919,""['Passion', 'Kristian Stanfill']"",0.301,254373,0.762,0,2yCf80rxfz3Dk7OCAnQvz1,0.0,7,0.0822,-3.392,1,Even So Come - Radio Version/Live,51,2015-04-28,0.0402,161.864,0.223,2015";
169522,13954,0.28300000000000003,['Christine and the Queens'],0.872,233247,0.361,0,4U6GYrZi0xvNkUmFitCDED,0.00262,7,0.10800000000000001,-9.88,1,Tilted,52,2015-06-05,0.0609,100.001,0.489,2015;
"169523,13955,0.0227,""['Madeon', 'Kyan']"",0.49,192720,0.914,0,4PTPZeJlK1rYlYr6bf11hk,0.0,10,0.7929999999999999,-3.202,1,You're On (feat. Kyan),54,2015-03-30,0.16699999999999998,100.1,0.24100000000000002,2015";
169524,13956,0.82,['George Salazar'],0.574,297573,0.3720000000000001,0,2NKSdHfJ2j3PnSZUJfXa7J,0.0,4,0.115,-7.75,1,Michael in the Bathroom,52,2015-10-30,0.0616,118.545,0.425,2015;
169525,13957,0.16,['blackbear'],0.82,207733,0.43,1,2mZF9Se9RWzjxK6EnXvIZG,1.61e-06,0,0.11,-9.713,0,90210,53,2015-06-02,0.0356,89.986,0.424,2015;
169526,13958,0.188,['Lil Uzi Vert'],0.603,277587,0.77,1,1P7ycI8RxUZVErR2xCPqbA,0.0,1,0.11199999999999999,-5.84,0,Ballin,50,2015-12-18,0.0605,122.01100000000001,0.37,2015;
169527,13959,0.86,['Imagine Dragons'],0.379,148200,0.396,0,3ubpkIvw8SDchaRPEKIQPS,1.21e-05,2,0.11800000000000001,-11.247,0,Release,51,2015-10-30,0.0292,138.36,0.40700000000000003,2015;
169528,13960,0.929,['Crywank'],0.434,169333,0.52,0,1i7OHkQmqTBHfSVCeWXaaU,0.00105,11,0.12300000000000001,-12.584000000000001,0,Memento Mori,54,2015-09-25,0.0586,141.422,0.33899999999999997,2015;
169529,13961,0.64,['Leon Bridges'],0.478,176053,0.40299999999999997,0,16yqV3N7JTMVrHEmvsU8sy,0.00156,4,0.0943,-7.87,0,Daisy Mae,52,2015-06-23,0.0302,170.93,0.389,2015;
169530,13962,0.8759999999999999,['Enya'],0.569,225120,0.282,0,15Zt4Z0N6JMwyNp1vLQNfi,0.8540000000000001,8,0.0997,-13.773,0,The Humming,58,2015-11-20,0.0274,88.62299999999998,0.215,2015;
"169531,13963,0.39399999999999996,""['Witt Lowry', 'Trippz Michaud']"",0.741,264375,0.785,1,66IUwGyMUbK0OH1XFvSrCh,0.0,5,0.109,-4.165,0,My Mistake (feat. Trippz Michaud),55,2015-09-25,0.122,128.04,0.318,2015";
169532,13964,0.774,['Daniel Caesar'],0.596,225254,0.191,1,7fOwfp4u4UD9REy0SOXIGO,2.8999999999999998e-06,2,0.0622,-12.623,0,Little Rowboat,53,2015-11-12,0.0326,75.786,0.374,2015;
169533,13965,0.955,['Jack Johnson'],0.662,200360,0.402,0,1vL5bZNsFWVYED96IgWEIM,0.0202,0,0.257,-8.503,1,Seasick Dream,57,2015-12-01,0.0414,116.296,0.40299999999999997,2015;
169534,13966,0.435,['FAKE TYPE.'],0.8009999999999999,264307,0.9309999999999999,0,07tFEV8OxbLTb4lquR3xUo,0.000412,7,0.248,-4.882,0,Nightmare Parade,54,2015-01-14,0.055999999999999994,125.023,0.924,2015;
"169535,13967,0.995,""['Gabriel Fauré', 'Katia Labèque', 'Marielle Labèque']"",0.37,176518,0.0076,0,3NbAsIxDL0fVgNuCLD152P,0.91,4,0.0864,-33.663000000000004,1,""Dolly, Op.56: 1. Berceuse"",55,2015-01-01,0.0384,62.668,0.278,2015";
169536,13968,0.00315,['Selena Gomez'],0.711,213427,0.736,0,7fBUnDgtSvYpYWuX4iAfns,0.000637,7,0.0731,-5.959,1,Me & The Rhythm,53,2015-10-09,0.10400000000000001,106.01,0.7170000000000001,2015;
"169537,13969,0.0664,""['Tritonal', 'Cash Cash']"",0.542,228837,0.795,0,05dL7chWJaVjMJnGO1YCKk,2.89e-06,7,0.313,-3.1310000000000002,1,Untouchable,53,2015-05-18,0.0379,128.959,0.251,2015";
169538,13970,0.212,['f(x)'],0.735,207477,0.8490000000000001,0,2YkjXEab4USTV9uuAgC90E,2.94e-05,4,0.0608,-4.308,0,4 Walls,57,2015-10-27,0.129,125.97200000000001,0.223,2015;
169539,13971,0.0268,['Zac Brown Band'],0.628,238627,0.7909999999999999,0,2RLxaX5gVSekX9hjnu81DT,9.45e-06,5,0.268,-5.422999999999999,1,Tomorrow Never Comes,52,2015-04-28,0.031,119.98299999999999,0.5579999999999999,2015;
"169540,13972,1.09e-05,""[""""Noel Gallagher's High Flying Birds""""]"",0.547,209480,0.8270000000000001,0,5W5MRU12dpuOnd5WmWzian,0.000125,6,0.409,-4.3389999999999995,1,In The Heat Of The Moment,60,2015-03-02,0.0282,105.913,0.467,2015";
169541,13973,0.23199999999999998,['Casting Crowns'],0.431,379213,0.42,0,7nLL5UrsXYHVWv2DnXBtud,0.0,8,0.188,-8.402000000000001,1,Good Good Father - Live,54,2015-11-13,0.0361,147.636,0.17,2015;
169542,13974,0.0705,['Baio'],0.731,253440,0.6459999999999999,0,2tfhqmq39kpDf1k7IJWxld,0.252,5,0.19399999999999998,-7.955,1,Sister of Pearl,58,2015-09-18,0.0443,125.061,0.9490000000000001,2015;
"169543,13975,0.775,['AWOLNATION'],0.435,154360,0.384,0,2lthIdb19OihVQMfuPaRZ6,0.92,9,0.11900000000000001,-14.024000000000001,1,""I'm On Fire - From """"Fifty Shades Of Grey"""" Soundtrack"",51,2015-02-10,0.0289,159.092,0.171,2015";
"169544,13976,0.8059999999999999,""['Mac Miller', 'Little Dragon']"",0.574,278693,0.489,1,1cMIaPv3DTyOGeNe2h6igm,0.00335,1,0.27,-8.177,1,The Festival (feat. Little Dragon),51,2015-09-18,0.165,133.675,0.386,2015";
169545,13977,0.0517,['Chris Brown'],0.731,214600,0.818,1,3wrP2GVxWH8VpHPOsKhYgz,0.0,1,0.0743,-4.564,0,Zero,56,2015-12-18,0.0638,120.993,0.812,2015;
169546,13978,0.00364,['Toby Fox'],0.456,156800,0.955,0,6YnPqvc66bdYGGOJIlDEz1,0.934,5,0.149,-10.112,0,Battle Against A True Hero,55,2015-09-15,0.0394,150.114,0.7340000000000001,2015;
169547,13979,0.00187,['Three Days Grace'],0.514,177667,0.9570000000000001,0,79HeGKO8bLZjvSyVidqTiq,0.0,7,0.41200000000000003,-3.505,0,So What,55,2015-03-27,0.0477,142.018,0.428,2015;
169548,13980,0.42200000000000004,['Raulin Rodriguez'],0.835,282708,0.779,0,5aKtF99Easewgyk5JDuJAd,0.0,8,0.091,-3.8689999999999998,1,Esta Noche,54,2015-07-17,0.033,126.006,0.8590000000000001,2015;
169549,13981,0.0793,['Meghan Trainor'],0.657,178240,0.721,0,0Jrzzjj0pVzS6xl4wonUNh,0.0,5,0.0653,-5.733,1,Walkashame,55,2015-01-09,0.0537,87.977,0.67,2015;
169550,13982,0.0339,['Action Bronson'],0.42200000000000004,259301,0.851,1,4AH8GJVosfrbfhe5NVTAnx,0.0,11,0.152,-4.0310000000000015,1,Easy Rider,54,2015-03-23,0.0398,93.649,0.667,2015;
"169551,13983,0.26,""['De La Ghetto', 'Yandel', 'Ñengo Flow', 'Daddy Yankee']"",0.7140000000000001,315440,0.626,1,0LQsM0KYkSyCdN6TCo63vp,0.0,5,0.284,-4.655,0,""Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)"",61,2015-08-28,0.423,76.625,0.512,2015";
169552,13984,0.00011899999999999999,['VHS Dreams'],0.604,248676,0.708,0,2n0iSmCAhk5vLpossZo3M3,0.91,8,0.0995,-7.749,0,Nightdrive,56,2015-08-17,0.0388,99.986,0.368,2015;
169553,13985,0.365,['Víctor Manuelle'],0.524,272680,0.782,0,7mvgoSoN2klG8M68WZLrYq,0.0,8,0.111,-3.219,1,No Quería Engañarte,62,2015-04-21,0.209,182.149,0.812,2015;
169554,13986,0.18899999999999997,['weird inside'],0.48700000000000004,147017,0.39799999999999996,0,6gyeaab6u8qGxz1nbY4Jjh,0.21100000000000002,9,0.114,-10.503,1,Slow Hours,52,2015-11-01,0.0568,99.139,0.0456,2015;
169555,13987,0.000661,['Red Sun Rising'],0.5720000000000001,262733,0.706,0,7jNf4cQOXGYqpsvm1iGsqP,0.0377,3,0.113,-6.1960000000000015,0,Emotionless,49,2015-08-07,0.0326,91.994,0.595,2015;
169556,13988,0.958,['Sleeping At Last'],0.39799999999999996,253892,0.0933,0,1XmdB9Kha5e5H4PfTSmewn,4.63e-06,0,0.0893,-11.879000000000001,1,Atlas: Touch,56,2015-10-16,0.0442,81.76,0.185,2015;
169557,13989,0.813,['Lana Del Rey'],0.41600000000000004,323280,0.45899999999999996,0,1Yh4lOCbcskjSfYPDnn7EW,0.0428,9,0.102,-9.977,0,Religion,56,2015-09-18,0.0366,135.689,0.175,2015;
169558,13990,0.735,['Eric Church'],0.725,226827,0.321,0,579wiJu8HXaGXod6rU3NiB,0.00105,10,0.0987,-14.517000000000001,1,Three Year Old,49,2015-11-11,0.055,76.968,0.5760000000000001,2015;
169559,13991,0.897,['Punch Brothers'],0.675,326493,0.21899999999999997,0,5a4ZTEMp6wULHTEzJclKxt,0.10300000000000001,11,0.0979,-13.546,0,Julep,50,2015-01-23,0.0311,105.921,0.313,2015;
"169560,13992,0.0933,""['Thomas Rhett', 'Jordin Sparks']"",0.523,205400,0.762,0,5iRNlitNM1y6otuY7EIauj,0.0,11,0.306,-4.313,1,Playing With Fire - Pop Version,49,2015-01-01,0.0328,149.998,0.4,2015";
169561,13993,0.0322,['Halsey'],0.431,201549,0.836,0,5zPCrJ8VIm9UKRVovQ1s5X,2.34e-05,5,0.105,-4.428,1,Roman Holiday,53,2015-08-28,0.0395,74.473,0.75,2015;
169562,13994,0.0497,['Rihanna'],0.391,320161,0.745,0,0bHA8LApeZHv7ZlhVUWg8X,0.0,2,0.32899999999999996,-6.296,1,American Oxygen,60,2015-04-14,0.0884,78.205,0.483,2015;
"169563,13995,0.11800000000000001,""['The Weeknd', 'Nicki Minaj']"",0.39899999999999997,242453,0.598,1,42bUsj5M2olT2wRMRaro9g,0.0,0,0.121,-7.006,0,The Hills - Remix,55,2015-10-11,0.133,106.33,0.193,2015";
"169564,13996,0.0018100000000000002,""['SEGA SOUND TEAM', '稲毛 謙介(TEMPEST STUDIO)', '荒井 善博']"",0.588,96149,0.978,0,79ozNtJ4aqVaAav0bqXpji,0.0112,1,0.363,-4.8839999999999995,1,Friday Night,54,2015-03-18,0.0311,125.818,0.637,2015";
169565,13997,0.0393,['Chief Keef'],0.6709999999999999,110067,0.616,1,0v0BxvMVMiNlu938A21c6p,0.0,8,0.28600000000000003,-6.0429999999999975,1,That's It,52,2015-11-20,0.0349,110.969,0.122,2015;
169566,13998,0.128,['5 Seconds of Summer'],0.585,220709,0.631,0,5TMjhlh25Oitlh3LBKdfMi,0.0,10,0.105,-5.522,0,Broken Home,55,2015-10-23,0.0264,128.001,0.5,2015;
169567,13999,0.45299999999999996,['Khruangbin'],0.5760000000000001,251773,0.385,0,1IVgPGfYxyuOLKOYdEBLOW,0.902,2,0.127,-15.286,1,Zionsville,53,2015-11-06,0.0306,80.656,0.595,2015;
169568,14000,0.242,['Bryson Tiller'],0.743,200213,0.331,1,7lxWzjZCSkXndL8eYKfFWU,0.0,4,0.0938,-6.027,0,Don't,52,2015-05-20,0.262,97.066,0.218,2015;
"169569,14001,0.158,""['Nipsey Hussle', 'Pac-Man']"",0.787,207870,0.588,1,1w8Lbj8wiNJdOPG5azhrnV,0.0,5,0.11199999999999999,-6.327999999999999,1,Where Yo Money at? (feat. Pacman),50,2015-01-01,0.34299999999999997,96.99799999999999,0.131,2015";
169570,14002,0.376,['FIDLAR'],0.22399999999999998,332640,0.958,1,2TrfZ16WztAfU3Xf9LptN4,1.27e-05,4,0.0853,-2.546,1,Bad Habits,49,2015-08-13,0.287,205.34099999999998,0.11699999999999999,2015;
"169571,14003,0.5870000000000001,""['for KING & COUNTRY', 'KB']"",0.46399999999999997,205387,0.225,0,2dBpNhfNCT1XkBRAOdam5J,5.64e-06,0,0.11599999999999999,-9.155,1,O God Forgive Us,50,2015-10-22,0.0403,84.677,0.214,2015";
169572,14004,0.0746,['$uicideBoy$'],0.7709999999999999,108855,0.731,1,3UAi0xToTALCJioISjvxFI,0.0,2,0.37,-5.021,1,Tulane,52,2015-09-21,0.13699999999999998,105.946,0.496,2015;
169573,14005,0.929,['Enya'],0.14,265960,0.311,0,2ImwOBqAHn3mHyLJ4HBTbk,0.426,2,0.109,-14.93,1,So I Could Find My Way,58,2015-11-20,0.0417,177.799,0.0778,2015;
"169574,14006,0.00843,['$uicideBoy$'],0.621,157710,0.578,1,6HPzf97GAcOGRBsJgxkvv5,0.00418,8,0.35100000000000003,-6.69,1,""Whoa, I'm Woeful"",53,2015-09-21,0.162,127.912,0.3670000000000001,2015";
169575,14007,0.589,['Mac DeMarco'],0.6409999999999999,156430,0.501,0,1hYz27mkvDvokNzyTyqUru,0.0625,1,0.335,-9.333,1,The Way You'd Love Her,54,2015-08-07,0.0226,92.18799999999999,0.935,2015;
169576,14008,0.0155,['CHVRCHES'],0.649,233762,0.802,0,0eozuFNutbnEbWKOvf4W86,0.00255,1,0.0652,-7.148,1,Clearest Blue,50,2015-09-25,0.0328,123.036,0.163,2015;
"169577,14009,0.0811,""['José Maria Napoleón', 'María José']"",0.5760000000000001,201693,0.63,0,3KOqFaJbPoJohjoV29TjtB,0.0,1,0.122,-5.8420000000000005,0,Eres,65,2015-12-11,0.0792,98.079,0.534,2015";
169578,14010,0.0717,['Jesús Adrián Romero'],0.6459999999999999,253200,0.647,0,4tZccDFqoZp8IN7VUnsJ9K,0.0,7,0.21600000000000005,-7.669,1,Mi Universo,61,2015-06-09,0.0255,136.001,0.68,2015;
169579,14011,0.953,['Lana Del Rey'],0.16899999999999998,350059,0.26899999999999996,0,4X5zaUdlRhvBWYnyQIKmH8,0.00828,5,0.111,-13.265,0,Honeymoon,56,2015-09-18,0.036000000000000004,74.847,0.17300000000000001,2015;
"169580,14012,0.0365,""['Alesso', 'Roy English']"",0.537,221400,0.848,0,2ToIksTPpJ4csKPEOdUEyM,0.0,6,0.423,-2.431,0,Cool,58,2015-05-26,0.0313,128.023,0.498,2015";
"169581,14013,0.14,""['Aaron Y Su Grupo Ilusion', 'Mariana Seoane']"",0.72,222773,0.763,0,4f9eB0jXvDMNgSZdiEez6K,0.0,2,0.312,-3.68,0,Te Vas,61,2015-04-15,0.034,95.015,0.585,2015";
169582,14014,0.684,['Tall Heights'],0.47200000000000003,218760,0.517,0,5HVHYpNllysLkUEduWKqlg,1.8100000000000006e-05,11,0.214,-8.812000000000003,1,Spirit Cold,54,2015-10-08,0.027000000000000003,77.942,0.363,2015;
169583,14015,0.385,['Lorn'],0.457,212000,0.45899999999999996,0,5Y7CCUdF87MwbmLllXplou,0.877,6,0.0712,-10.83,0,Anvil,58,2015,0.0373,99.96700000000001,0.0378,2015;
169584,14016,0.9309999999999999,['Baby Lullaby Academy'],0.21899999999999997,116062,0.0008880000000000002,0,38p90tiP5Dm9CREuWXqssg,0.00162,9,0.115,-45.11,0,Sleeping Baby,54,2015-11-24,0.0394,60.137,0.19,2015;
"169585,14017,0.00411,""['Fetty Wap', 'Remy Boyz']"",0.5770000000000001,196184,0.833,0,33CFCErrSDgJKZiqhv5B7s,0.0,11,0.0709,-2.888,0,679 (feat. Remy Boyz),50,2015-06-29,0.34299999999999997,189.72299999999998,0.6970000000000001,2015";
169586,14018,0.889,['Oliver Riot'],0.406,267585,0.257,0,6vSIJHh8CRxpjWRvnzspZg,0.00195,0,0.11699999999999999,-13.120999999999999,1,Ivory Black,53,2015-11-04,0.0575,139.33700000000002,0.102,2015;
169587,14019,0.0543,['NF'],0.508,261200,0.8190000000000001,0,5qGizZYD1lbhGFdTR1yoFv,0.0,5,0.11,-5.1080000000000005,0,Motivated,52,2015-03-31,0.381,80.017,0.42200000000000004,2015;
169588,14020,0.0004570000000000001,['Foo Fighters'],0.235,221667,0.8690000000000001,0,7bdUH0npz854dv3plG8ieT,0.000987,4,0.45899999999999996,-4.284,1,Saint Cecilia,58,2015-11-23,0.0609,146.654,0.513,2015;
169589,14021,0.531,['Jeremih'],0.8859999999999999,173840,0.511,1,0xrdZMsJIaxoTHAB4bvGnu,0.0501,1,0.11199999999999999,-4.691,0,Pass Dat,52,2015-12-04,0.0972,127.898,0.261,2015;
169590,14022,0.0423,['Easton Corbin'],0.593,189440,0.629,0,2ieTFoBjqGVw8SfT4OSwVJ,0.0,0,0.14300000000000002,-4.85,1,Clockwork,49,2015-06-30,0.0285,171.997,0.444,2015;
169591,14023,0.469,['$uicideBoy$'],0.0,153809,0.63,1,00CutyaH2ljgLtM0nM5LLd,0.375,2,0.127,-6.7070000000000025,1,Clouds As Witnesses,52,2015-03-03,0.0,0.0,0.0,2015;
"169592,14024,0.00688,""['Porter Robinson', 'Amy Millan', 'ODESZA']"",0.374,326267,0.8029999999999999,0,3EqfkwoSbO6qnn6Agw085M,0.617,11,0.0778,-6.056,0,Divinity - ODESZA Remix,51,2015-10-02,0.0465,180.024,0.222,2015";
"169593,14025,0.107,""['Mitchell Hope', 'Spencer Lee', 'Kala Balch', 'Marco Marinangeli']"",0.603,115173,0.88,0,5bIaUFqwok97vCXAoTqFkj,0.0,9,0.9159999999999999,-5.136,1,Be Our Guest,54,2015-01-01,0.461,206.15900000000002,0.8540000000000001,2015";
169594,14026,0.0419,['HUNNY'],0.593,234503,0.779,0,7utenMA93Ldpg9O5oC6AP4,0.0,8,0.312,-4.269,0,July,51,2015-10-09,0.0429,124.539,0.44299999999999995,2015;
169595,14027,0.95,['Essie Jain'],0.14400000000000002,257186,0.0525,0,3J9LjSMAaT8byCEriHYP75,0.983,3,0.11,-21.141,1,Opening,55,2015-01-30,0.0415,69.683,0.0384,2015;
169596,14028,0.00818,['Turnover'],0.579,226137,0.61,0,2IMfuEenQrhhCEWYBC8ZUb,0.41,4,0.11199999999999999,-7.867000000000001,1,Hello Euphoria,51,2015-09-04,0.0294,127.022,0.381,2015;
169597,14029,0.49,['Zion.T'],0.662,161618,0.293,0,0q3xk0VI0w7omVXYA09sVw,4.79e-06,4,0.122,-11.311,1,Eat,57,2015-05-19,0.122,91.16,0.304,2015;
"169598,14030,0.000967,""['Tyler, The Creator', 'ScHoolboy Q']"",0.63,191869,0.8420000000000001,1,629TRAVD61y1ZVNl9EOfEE,0.0,1,0.36200000000000004,-5.636,0,THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q),51,2015-04-13,0.316,84.95200000000001,0.634,2015";
"169599,14031,0.9440000000000001,['Tori Kelly'],0.39799999999999996,246573,0.255,0,7qgM0MdETmhd3mORTqvJRm,3.24e-06,10,0.114,-11.205,1,""Colors Of The Wind - From """"Pocahontas"""""",51,2015-10-30,0.0373,83.883,0.386,2015";
169600,14032,0.618,['Daniel Deluxe'],0.5770000000000001,272855,0.555,0,018SQDupRTRsl1Wolu1X0c,0.866,2,0.11599999999999999,-9.045,1,Star Eater,56,2015-07-14,0.0598,189.97,0.147,2015;
